season_max,include_ot,include_blocked,close_cut,dist_control,fe,cluster,trim_last,n,slope,se,p,ame_pp,ame_p,ok
2023,False,True,4,quad,110,game_id,60,23309,0.0020927224713364902,0.026396026889320356,0.936808544096329,0.02391982309427094,0.9367744602841857,True
2023,False,True,4,quad,111,game_id,0,24087,0.03987723470045508,0.019864689647659164,0.04470250064842607,0.5015274922647925,0.041805331906929366,True
2023,False,True,4,quad,111,game_id,60,23309,0.0033375163717770887,0.026759801739054376,0.9007442204043326,0.03800470387141634,0.9006633272154199,True
2023,False,True,4,cubic,000,game_id,0,24087,0.03012250298589047,0.01942383946077578,0.12094946326691458,0.39305233385335925,0.11687130647423216,True
2023,False,True,4,cubic,000,game_id,60,23309,-0.009108705689770295,0.025896926957023062,0.7250413513448124,-0.10771547624057558,0.7257347595696164,True
2023,False,True,4,cubic,110,game_id,0,24087,0.0315932454978676,0.019713170042367032,0.10901269306707984,0.39638388925813395,0.10531899512318366,True
2023,False,True,4,cubic,110,game_id,60,23309,9.074807479100572e-05,0.02642203180040991,0.9972596223488084,0.001038900765015177,0.9972595589632893,True
2023,False,True,4,cubic,111,game_id,0,24087,0.03317507690729672,0.019920136432824535,0.09583216179801779,0.4142645335913615,0.0922449391761142,True
2023,False,True,4,cubic,111,game_id,60,23309,0.0013001481372420772,0.026769226259587785,0.9612629661326539,0.014830704705548167,0.9612507293629686,True
2023,False,True,7,quad,000,game_id,0,24087,0.03643288492377213,0.016736844565995446,0.029494950419898025,0.4606684410351899,0.027300349242789235,True
2023,False,True,7,quad,000,game_id,60,23272,0.0015903256854293904,0.021526093750103052,0.9411066877331569,0.018499486511025964,0.9410780951636997,True
2023,False,True,7,quad,110,game_id,0,24087,0.03791940966575488,0.017089208267163442,0.026492869759571658,0.4629493119690336,0.024453778242501834,True
2023,False,True,7,quad,110,game_id,60,23272,0.007721019927625049,0.02197524774344972,0.7253252205720022,0.08716267689112515,0.7247236853713113,True
2023,False,True,7,quad,111,game_id,0,24087,0.039392586472622795,0.017265386563029485,0.022513375764572352,0.4784800438372987,0.020640828226655028,True
2023,False,True,7,quad,111,game_id,60,23272,0.008923283871016464,0.022219788660662196,0.6879845005066954,0.10026259739171267,0.6872213102336404,True
2023,False,True,7,cubic,000,game_id,0,24087,0.03159115015592211,0.01675320579676205,0.05933837090246219,0.39827631862279883,0.056406415977494184,True
2023,False,True,7,cubic,000,game_id,60,23272,0.0005571341895595251,0.021496852882550287,0.9793235311596025,0.006499916126186213,0.979319976449702,True
2023,False,True,7,cubic,110,game_id,0,24087,0.03244714875907849,0.017115309410790664,0.05798691959931879,0.39459573025150363,0.05517022302924168,True
2023,False,True,7,cubic,110,game_id,60,23272,0.006600608874057393,0.021961673358616523,0.7637566931873772,0.07471544104735259,0.7633107077112888,True
2023,False,True,7,cubic,111,game_id,0,24087,0.033895263430683886,0.01729322415579566,0.04999211303192519,0.41008327416997054,0.04732672841421115,True
2023,False,True,7,cubic,111,game_id,60,23272,0.007841957165527484,0.022197161837960232,0.7238736804931156,0.08835718454910237,0.7232729032415981,True
2023,False,True,9,quad,000,game_id,0,24087,0.034356452621454564,0.01612964251695269,0.0331700058926816,0.42910664671385385,0.0308779557797354,True
2023,False,True,9,quad,000,game_id,60,23252,-0.003571293837894351,0.020546239070415785,0.8620089699826536,-0.041152114646631405,0.8621595698195208,True
2023,False,True,9,quad,110,game_id,0,24087,0.0362581917716164,0.01655928602967812,0.028553350723546256,0.43739175467144736,0.026412919129590318,True
2023,False,True,9,quad,110,game_id,60,23252,0.0025193650895028383,0.02113701555209414,0.9051231721363224,0.028155184920598566,0.9050512962579416,True
2023,False,True,9,quad,111,game_id,0,24087,0.03781502234964236,0.016723315954267282,0.02374591166946316,0.4538054443160551,0.02179879083938996,True
2023,False,True,9,quad,111,game_id,60,23252,0.004249407590878065,0.02135027809358504,0.8422370153055412,0.04725200348704909,0.8420406453922962,True
2023,False,True,9,cubic,000,game_id,0,24087,0.029685141525752613,0.016143621408161536,0.06594232534330047,0.36991881087766004,0.0629323104229016,True
2023,False,True,9,cubic,000,game_id,60,23252,-0.004549311497120387,0.02051144258899316,0.8244743795119107,-0.052586535745012354,0.8247197310351131,True
